date,white,white_elo,black,black_elo,opening
2021.03.28,Tdfo,660,NKSgrey,819,"Bongcloud Attack"
2021.03.28,Tdfo,647,romanbobryshov11788,675,"Bongcloud Attack"
2021.03.28,ostotek,1393,M1222923,1511,"Bongcloud Attack"
2021.03.28,Halim2665,1500,Matar,1681,"Bongcloud Attack"
2021.03.28,bakxzzz,2122,Radanya_official,2263,"Bongcloud Attack"
2021.03.28,catscats,1034,Efhellion,963,"Bongcloud Attack"
2021.03.28,magnenr1,1472,Mouclovaine,1467,"Bongcloud Attack"
2021.03.28,wifi_player,1175,Asnaebaem,1181,"Bongcloud Attack"
2021.03.28,NikosRouskas,1062,pusheq,1045,"Bongcloud Attack"
2021.03.28,MTR2020,1326,Alizhaivanka,1318,"Bongcloud Attack"
2021.03.28,Z3R0_TO_H3R0,1523,mg28,1546,"Bongcloud Attack"
2021.03.28,eaesteve,1342,angelcandice,1336,"Bongcloud Attack"
2021.03.28,Icelovey,1231,manfredborst,1273,"Bongcloud Attack"
2021.03.28,Z3R0_TO_H3R0,1517,mahmoudezd2,1493,"Bongcloud Attack"
2021.03.28,sixtyfoursquarepoet,1773,Aniket_2001,1301,"Bongcloud Attack"
2021.03.28,wifi_player,1187,AluisioF,1271,"Bongcloud Attack"
2021.03.28,Z3R0_TO_H3R0,1504,Khaled_shaaban,1464,"Bongcloud Attack"
2021.03.28,Christ-Ginting-KBPL,2144,Gilaa-catur,2070,"Bongcloud Attack"
2021.03.28,RangerOfTheWind,1693,cdpossibility,1689,"Bongcloud Attack"
2021.03.28,MTR2020,1297,paulorossy,1314,"Bongcloud Attack"
2021.03.28,Reservia,1767,kangmas,1629,"Bongcloud Attack"
2021.03.28,VeryFunny27,966,antonsdeg,1055,"Bongcloud Attack"
2021.03.28,msanii,2025,Dardan_komani,2057,"Bongcloud Attack"
2021.03.28,wifi_player,1195,jeetraj,1157,"Bongcloud Attack"
2021.03.28,freudAhmet,1009,Savage95,1071,"Bongcloud Attack"
2021.03.28,Vidman,2062,pergi,1670,"Bongcloud Attack"
2021.03.28,fatihaksu398,885,vincebaak,827,"Bongcloud Attack"
2021.03.28,cevdetk,1477,osas082,1489,"Bongcloud Attack"
2021.03.28,liamph8,641,shahzadyt,621,"Bongcloud Attack"
2021.03.28,wifi_player,1188,MayaZXC,1175,"Bongcloud Attack"
2021.03.28,Vladimir234polk,1066,rorian,1068,"Bongcloud Attack"
2021.03.28,MSA_xadrez,1072,DooLii,1099,"Bongcloud Attack"
2021.03.28,intentalosipuedes,1145,johnerps,1011,"Bongcloud Attack"
2021.03.28,SuperBadPlayer00,617,Yenilmekyok,695,"Bongcloud Attack"
2021.03.28,whatevsz,1144,BongCloud_Enthusiast,1185,"Bongcloud Attack"
2021.03.28,kabau,1068,halohalil,1058,"Bongcloud Attack"
2021.03.28,Aminov1802,2207,Aydostvm,1935,"Bongcloud Attack"
2021.03.28,joseph420,1260,lord_chess_69,1311,"Bongcloud Attack"
2021.03.28,kabau,1062,MoustHat,1081,"Bongcloud Attack"
2021.03.28,Safrone07,1353,javierradu,1336,"Bongcloud Attack"
2021.03.28,Bondar-O-2020,1548,Dyda_Oleksandr_2014,653,"Bongcloud Attack"
2021.03.28,ozaybabalik,1353,Isoerk03,1141,"Bongcloud Attack"
2021.03.28,day127,1764,tuts2kiyanjack,1870,"Bongcloud Attack"
2021.03.28,malcagatay,972,Maximomotoplanet,800,"Bongcloud Attack"
2021.03.28,mobilsavalanli,1231,Dimpaler,1316,"Bongcloud Attack"
2021.03.28,Nubbag,1135,TheRealLoosli,980,"Bongcloud Attack"
2021.03.28,SeekNDstroy019,1397,ohislord,1369,"Bongcloud Attack"
2021.03.28,Supertitiz,2032,koytipita,2019,"Bongcloud Attack"
2021.03.28,SeekNDstroy019,1403,kayos_chess,1325,"Bongcloud Attack"
2021.03.28,msanii,2014,wamlambezzwamnyonyez,2006,"Bongcloud Attack"
2021.03.28,The_KingGM,1082,dotSaviour,1079,"Bongcloud Attack"
2021.03.28,SmokingBongCloud,1073,wesfelp,1120,"Bongcloud Attack"
2021.03.28,cevdetk,1449,Reedevil,1474,"Bongcloud Attack"
2021.03.28,rzbz,1726,Chengi_s,1500,"Bongcloud Attack"
2021.03.28,SametDemirci,1999,anhureth,1487,"Bongcloud Attack"
2021.03.28,SjakkSjirakk123,1531,KaReN-21,1588,"Bongcloud Attack"
2021.03.28,DrGorl,785,VitaliyKorolev,817,"Bongcloud Attack"
2021.03.28,soumil10king,1480,brianwilmarth,1512,"Bongcloud Attack"
2021.03.28,Energetic26,1433,Mahaveer580,1230,"Bongcloud Attack"
2021.03.28,hilfigertout,1497,CHESS3700,1501,"Bongcloud Attack"
2021.03.28,hilfigertout,1503,politrashu,1507,"Bongcloud Attack"
2021.03.28,e4_e5_d4_d5_c4_c5,1760,merida6,1831,"Bongcloud Attack"
2021.03.28,Thelulu99,1904,Komandan_BKD,1864,"Bongcloud Attack"
2021.03.28,KAIDOKAIDO,1230,ynraagi,1233,"Bongcloud Attack"
2021.03.28,Energetic26,1444,Mahaveer580,1237,"Bongcloud Attack"
2021.03.28,fms24e,954,Tazzz333,1670,"Bongcloud Attack"
2021.03.28,meteozturk14,640,haL0o,607,"Bongcloud Attack"
2021.03.28,asikjgokdnjgndnuj,1815,MrHarila,1845,"Bongcloud Attack"
2021.03.28,sayanbhat4301,1245,catalyst123,1227,"Bongcloud Attack"
2021.03.28,NKoreaFanboy,633,grandpa_sunny,845,"Bongcloud Attack"
2021.03.28,Gustalfil,1186,samsclub,1205,"Bongcloud Attack"
2021.03.28,Grako,1495,beginnertricks,1488,"Bongcloud Attack"
2021.03.28,NKoreaFanboy,630,Oganezov2121212,1082,"Bongcloud Attack"
2021.03.28,RyanDern,1571,Wanovich,1577,"Bongcloud Attack"
2021.03.28,akansukerem,948,okej7,1054,"Bongcloud Attack"
2021.03.28,NKoreaFanboy,636,nurlanbabayev,629,"Bongcloud Attack"
2021.03.28,nurlanbabayev,651,gmcalsen,630,"Bongcloud Attack"
2021.03.28,aphlee,1322,BongCloud1337,1254,"Bongcloud Attack"
2021.03.28,SanchezJavier,999,emmanuelfiocco,1123,"Bongcloud Attack"
2021.03.28,Ramim_Hasan,1846,Cyrus117,1878,"Bongcloud Attack"
2021.03.28,ghhlbsk,1720,Moutinhor,1757,"Bongcloud Attack"
2021.03.28,ghhlbsk,1710,Moutinhor,1768,"Bongcloud Attack"
2021.03.28,SanchezJavier,1009,Sotomartinez,1065,"Bongcloud Attack"
2021.03.28,tlyashok,1440,humbertooliva,1431,"Bongcloud Attack"
2021.03.28,SanchezJavier,995,Valentina_lopezd27,1404,"Bongcloud Attack"
2021.03.28,DumaSlaska,2229,Gedeon777,1772,"Bongcloud Attack"
2021.03.28,zorro1312,1662,Luischess1986,1651,"Bongcloud Attack"
2021.03.28,dogofchess,1267,shuzera,1303,"Bongcloud Attack"
2021.03.28,MediumFloppa,1500,Joe_Aghbari,1119,"Bongcloud Attack"
2021.03.28,Commenacatapulta,600,Swooze,611,"Bongcloud Attack"
2021.03.28,HerrDerInge,1525,leo48,1554,"Bongcloud Attack"
2021.03.28,Dervyn,2043,anton_govor,1882,"Bongcloud Attack"
2021.03.28,wr7legend,1124,bullshag,1007,"Bongcloud Attack"
2021.03.28,AprilCoco,1196,OlegKo,1275,"Bongcloud Attack"
2021.03.29,Dervyn,2033,anton_govor,1893,"Bongcloud Attack"
2021.03.29,Mantablanca,1915,Alexander-Ajedrez,1865,"Bongcloud Attack"
2021.03.29,JARCSCL,1644,safwat90,1657,"Bongcloud Attack"
2021.03.29,Dervyn,2047,anton_govor,1880,"Bongcloud Attack"
2021.03.29,humanops,1502,Pierangelo,1460,"Bongcloud Attack"
2021.03.29,Ferd67,1533,tea_baggins,1480,"Bongcloud Attack"
2021.03.29,e24253564376,1346,Dr_antaka,1267,"Bongcloud Attack"
2021.03.29,therenewedTed,1595,A_Salehovic,1670,"Bongcloud Attack"
2021.03.29,hilfigertout,1492,Whey,1414,"Bongcloud Attack"
2021.03.29,hilfigertout,1472,QueenMeKing,1485,"Bongcloud Attack"
2021.03.29,hilfigertout,1472,hambarbeast,1469,"Bongcloud Attack"
2021.03.29,Icypancakes81,1278,arookiemistake,1270,"Bongcloud Attack"
2021.03.29,Porkchop-3_99kg,1856,Cent1991,1821,"Bongcloud Attack"
2021.03.29,NATIUSHKA,1438,matiaselcrack12,1140,"Bongcloud Attack"
2021.03.29,RyanDern,1566,Venkata_Kakku,1534,"Bongcloud Attack"
2021.03.29,mundusterra,1262,fabisoli,1197,"Bongcloud Attack"
2021.03.29,yowwash_11,964,RedBaron0,982,"Bongcloud Attack"
2021.03.29,Safrone07,1387,chick76,1442,"Bongcloud Attack"
2021.03.29,stosaal,1870,feroz48,1586,"Bongcloud Attack"
2021.03.29,Mr_Fantastic1999,1106,Ernesto2009,1038,"Bongcloud Attack"
2021.03.29,Christian42,1584,goooodboy,1576,"Bongcloud Attack"
2021.03.29,renascecen,1060,Dogukan_2361,1236,"Bongcloud Attack"
2021.03.29,zelvopil,1704,carlthefog,1667,"Bongcloud Attack"
2021.03.29,Aaronthenovice,1326,elbastawy8,1351,"Bongcloud Attack"
2021.03.29,wifi_player,1178,CryptidXIII,1245,"Bongcloud Attack"
2021.03.29,Aaronthenovice,1332,nickson28,1286,"Bongcloud Attack"
2021.03.29,shmooos,1902,Ali951223,1917,"Bongcloud Attack"
2021.03.29,wifi_player,1185,Mysterious14,1149,"Bongcloud Attack"
2021.03.29,bongclouddraw,1399,Aleksei123,1407,"Bongcloud Attack"
2021.03.29,SmokingBongCloud,1066,sorrato,1124,"Bongcloud Attack"
2021.03.29,DV_1,1124,Shiv_Srivastava,1136,"Bongcloud Attack"
2021.03.29,bongclouddraw,1399,Svela,1399,"Bongcloud Attack"
2021.03.29,SmokingBongCloud,1076,Aloysius23,1109,"Bongcloud Attack"
2021.03.29,Mfundo_Mbewe,1793,Tokyo_radebe,1500,"Bongcloud Attack"
2021.03.29,chinchilla11565,898,KQQBA,909,"Bongcloud Attack"
2021.03.29,CHNOPS9,888,lukasone20,901,"Bongcloud Attack"
2021.03.29,ankursharma2395,1294,new_tal,1276,"Bongcloud Attack"
2021.03.29,haatimtai,1406,huseyincanK,1377,"Bongcloud Attack"
2021.03.29,NihilVEVO,754,Duyru,782,"Bongcloud Attack"
2021.03.29,bongclouddraw,1393,Burndax,1402,"Bongcloud Attack"
2021.03.29,LotrKingDain,950,aygl_yvz,905,"Bongcloud Attack"
2021.03.29,MERTOZAY,1641,moonwells,1709,"Bongcloud Attack"
2021.03.29,matt_z,1370,MRCHEZ,1283,"Bongcloud Attack"
2021.03.29,cevdetk,1478,dalton4,1526,"Bongcloud Attack"
2021.03.29,SirJu,1374,fiksse,1212,"Bongcloud Attack"
2021.03.29,tiemsko,1214,Gimmsen96,1215,"Bongcloud Attack"
2021.03.29,malcagatay,992,Hardboyshard,945,"Bongcloud Attack"
2021.03.29,gepetro,1950,morethanyou,1904,"Bongcloud Attack"
2021.03.29,Knights_Bishop,977,mulkkujussi,1063,"Bongcloud Attack"
2021.03.29,cevdetk,1478,sempoyongan,1438,"Bongcloud Attack"
2021.03.29,EthanCutknight,1362,Robato,1367,"Bongcloud Attack"
2021.03.29,BSHLSP,1831,pranshu911,1795,"Bongcloud Attack"
2021.03.29,ey127254,828,Ahoora_45,883,"Bongcloud Attack"
2021.03.29,cardist5,892,mattbxt,921,"Bongcloud Attack"
2021.03.29,nielmore,1378,hosein2345,1378,"Bongcloud Attack"
2021.03.29,ey127254,854,WilmarVasconcelos,908,"Bongcloud Attack"
2021.03.29,ey127254,867,Oitavo_ryan,905,"Bongcloud Attack"
2021.03.29,happyidiot1,1849,kduy567,1456,"Bongcloud Attack"
2021.03.29,AdelsonDC,1338,birsir,1351,"Bongcloud Attack"
2021.03.29,aimeevanhoeysmith,1137,ThijSpartaan,1600,"Bongcloud Attack"
2021.03.29,HakanDeniz007,1793,madviking,1767,"Bongcloud Attack"
2021.03.29,AdittyaKumar,1302,jokulljokull,1159,"Bongcloud Attack"
2021.03.29,test123test456,1308,zayd89,1497,"Bongcloud Attack"
2021.03.29,kingpossessed,859,DonShadow,922,"Bongcloud Attack"
2021.03.29,kingpossessed,861,BLCKTRB,856,"Bongcloud Attack"
2021.03.29,kingpossessed,861,CCFoXI,800,"Bongcloud Attack"
2021.03.29,malcagatay,997,JairajB7,1005,"Bongcloud Attack"
2021.03.29,BARF69,1227,Friszi,1107,"Bongcloud Attack"
2021.03.29,JoSant2349,1164,davella,1167,"Bongcloud Attack"
2021.03.29,B60017484Eliazar,1254,WindinGaster,1221,"Bongcloud Attack"
2021.03.29,CjMallah,654,Zaid9022,1088,"Bongcloud Attack"
2021.03.29,DrivingInMyBugatti,1914,FqEvB,1755,"Bongcloud Attack"
2021.03.29,hilfigertout,1477,Antianatoli,1451,"Bongcloud Attack"
2021.03.29,Rohin18,1680,Better-to-give-up,1672,"Bongcloud Attack"
2021.03.29,Jaime_Garcia-CBC,1473,Leoherrerodopacio_LA,644,"Bongcloud Attack"
2021.03.29,PawnGrapper,1223,sameer_277,1325,"Bongcloud Attack"
2021.03.29,hilfigertout,1472,Nobis2019,1468,"Bongcloud Attack"
2021.03.29,Jaime_Garcia-CBC,1473,MIGUEL_MAR_ZULOAGA,1349,"Bongcloud Attack"
2021.03.29,Finn_RSK,1746,Palacio_Emn,1723,"Bongcloud Attack"
2021.03.29,Rohin18,1674,fr_amo,1699,"Bongcloud Attack"
2021.03.29,hilfigertout,1478,quenofindianocean,1422,"Bongcloud Attack"
2021.03.29,Rohin18,1674,Andrew_Shutov,1683,"Bongcloud Attack"
2021.03.29,kara_they_them,1058,faithreid0828,1042,"Bongcloud Attack"
2021.03.29,chickenuggetmilk,1102,kmjj2228,1126,"Bongcloud Attack"
2021.03.29,LosieLoslos,1188,Mostafaaboghzala,1226,"Bongcloud Attack"
2021.03.29,dhyanaaa,1182,matiPRO8L3M,1210,"Bongcloud Attack"
2021.03.29,rileyvb91,1048,missLizzie88,1066,"Bongcloud Attack"
2021.03.29,Sourabh285,1047,zestytreasure,1148,"Bongcloud Attack"
2021.03.29,Sourabh285,1035,sicatuli,1017,"Bongcloud Attack"
2021.03.29,Ole28,1679,DrSefa,1684,"Bongcloud Attack"
2021.03.29,DrSefa,1678,Ole28,1685,"Bongcloud Attack"
2021.03.29,nihar2002,1808,chessisthis,1818,"Bongcloud Attack"
2021.03.29,lbeethovenl,1447,Arteraulinos,1517,"Bongcloud Attack"
2021.03.29,matt_z,1363,MRCHEZ,1263,"Bongcloud Attack"
2021.03.29,florinsbr,1004,Pedrico,1093,"Bongcloud Attack"
2021.03.29,Wolf1988,2102,Soussia,2068,"Bongcloud Attack"
2021.03.29,xDragonXyz,907,slampo,898,"Bongcloud Attack"
2021.03.29,serooo456,1439,Fabien57,1411,"Bongcloud Attack"
2021.03.29,Yusuf_69,1521,nicosaf,1525,"Bongcloud Attack"
2021.03.29,Potkanobijec,1241,jonasoos,1244,"Bongcloud Attack"
2021.03.29,NihilVEVO,784,ed50,745,"Bongcloud Attack"
2021.03.29,NihilVEVO,777,Ryh90,631,"Bongcloud Attack"
2021.03.29,Potkanobijec,1247,alisvnd,1364,"Bongcloud Attack"
2021.03.29,adri_dcdm,1166,javier12345678,1163,"Bongcloud Attack"
2021.03.29,LimberManatee,961,NearbyAlligator,1027,"Bongcloud Attack"
2021.03.29,adri_dcdm,1156,amin___marg7,1157,"Bongcloud Attack"
2021.03.29,adri_dcdm,1150,dbrev,1191,"Bongcloud Attack"
2021.03.29,adri_dcdm,1145,mholy,1109,"Bongcloud Attack"
2021.03.29,Stockfish12-2,1194,NickLyra100,1232,"Bongcloud Attack"
2021.03.29,Hanan11mohtarfa,1800,slavisamir,1789,"Bongcloud Attack"
2021.03.29,Lpoggers,1500,AnasK9,1583,"Bongcloud Attack"
2021.03.29,ToiletBro2,1387,TALSOTAD,1450,"Bongcloud Attack"
2021.03.29,carl_lagarto_nsamar,1506,grizlidrom,1501,"Bongcloud Attack"
2021.03.29,tg0918,1126,edinsonsanchez_3CAN,1145,"Bongcloud Attack"
2021.03.29,Jade314,1500,AnselmGeorg,1684,"Bongcloud Attack"
2021.03.29,iksmpro,1054,jvg2,1048,"Bongcloud Attack"
2021.03.29,Queens_pawn_D4,1428,danitrack,1466,"Bongcloud Attack"
2021.03.29,whateveryaar,1637,mightoo7,1607,"Bongcloud Attack"
2021.03.29,Gudetamwa,1143,papi4526,1155,"Bongcloud Attack"
2021.03.29,Abhiram_SS,1208,fowo,1190,"Bongcloud Attack"
2021.03.29,Nayib-Neder,1386,Jeremycabrera_2011,1072,"Bongcloud Attack"
2021.03.29,whateveryaar,1625,andy0625,1544,"Bongcloud Attack"
2021.03.29,mfazomnyama,1849,thechessdog,1828,"Bongcloud Attack"
2021.03.29,ognjenc,1736,Alharsh,1751,"Bongcloud Attack"
2021.03.29,xFearofdarkness,989,Foedy,1339,"Bongcloud Attack"
2021.03.29,humma08,1290,mikanta,1288,"Bongcloud Attack"
2021.03.29,StartRacunari,1324,gromee,1319,"Bongcloud Attack"
2021.03.29,SledzSiedz,1406,J_Pumba,1417,"Bongcloud Attack"
2021.03.29,Hunterbr1,2148,MF_CAlarcon,2243,"Bongcloud Attack"
2021.03.29,Passionary,2124,SiolEn,2049,"Bongcloud Attack"
2021.03.30,Niterion,1772,ailtonjardirsky,1793,"Bongcloud Attack"
2021.03.30,hilfigertout,1481,silverman567,1605,"Bongcloud Attack"
2021.03.30,hilfigertout,1477,ale_ingles,1404,"Bongcloud Attack"
2021.03.30,hilfigertout,1482,e6Ke7,1544,"Bongcloud Attack"
2021.03.30,SuperSaiyanGM,1500,Dieguinchi,1442,"Bongcloud Attack"
2021.03.30,Farfadoodle,1360,paybleazy,1364,"Bongcloud Attack"
2021.03.30,anish_11,1361,fatfatyob,1374,"Bongcloud Attack"
2021.03.30,jemboten,1574,Buddha2020shib,1585,"Bongcloud Attack"
2021.03.30,gumpiotrus,742,flatiron212,661,"Bongcloud Attack"
2021.03.30,James_Chess007,1861,Pensativophb,1754,"Bongcloud Attack"
2021.03.30,Hud_187,768,coastytoasty,789,"Bongcloud Attack"
2021.03.30,KomradBoris,1241,PoupySquid,1890,"Bongcloud Attack"
2021.03.30,Naebe,1027,milek012476edvw22,1488,"Bongcloud Attack"
2021.03.30,wifi_player,1185,fred857,1317,"Bongcloud Attack"
2021.03.30,maakuplayz,1331,Kero13,1305,"Bongcloud Attack"
2021.03.30,Headchange161,1243,Arabinda,1265,"Bongcloud Attack"
2021.03.30,BongoDongoCongo,1544,Poridavu,1595,"Bongcloud Attack"
2021.03.30,BongoDongoCongo,1532,knockuout85x,1593,"Bongcloud Attack"
2021.03.30,BongcloudChallenge,1542,mostafa97,1562,"Bongcloud Attack"
2021.03.30,rcchua,1457,SmallToh,1343,"Bongcloud Attack"
2021.03.30,O-C-R,1311,YiZeTang,1346,"Bongcloud Attack"
2021.03.30,Mobilfan,1013,Touhidur,880,"Bongcloud Attack"
2021.03.30,krishna20,1501,pmoneymoney,1475,"Bongcloud Attack"
2021.03.30,GrandmasterAlanya,986,jakeensminger,1077,"Bongcloud Attack"
2021.03.30,Shivashankar123,793,idk_228,724,"Bongcloud Attack"
2021.03.30,Sivas888,1500,Karkayu76,1488,"Bongcloud Attack"
2021.03.30,BongoDongoCongo,1447,TumiTumzane,1517,"Bongcloud Attack"
2021.03.30,BongoDongoCongo,1437,Rodrolo,1436,"Bongcloud Attack"
2021.03.30,RezaVZ,1140,skylife7,1500,"Bongcloud Attack"
2021.03.30,akansukerem,966,adarshapro,1000,"Bongcloud Attack"
2021.03.30,sagkhor,1073,mirlikto,1131,"Bongcloud Attack"
2021.03.30,Bongcloudlmao,1500,shrike97,1500,"Bongcloud Attack"
2021.03.30,whateveryaar,1607,GTW,1592,"Bongcloud Attack"
2021.03.30,jyothi34,1694,Aryaabin,1456,"Bongcloud Attack"
2021.03.30,Super_Nova_Cat,1708,FullStackNinja,1648,"Bongcloud Attack"
2021.03.30,Berani_lawan,2018,Daniel2082,2082,"Bongcloud Attack"
2021.03.30,Mfundo_Mbewe,1772,OverPawn,1745,"Bongcloud Attack"
2021.03.30,SuperWizard,1800,amitgaur15,1853,"Bongcloud Attack"
2021.03.30,SuperWizard,1677,amitgaur15,1857,"Bongcloud Attack"
2021.03.30,JARCSCL,1618,markow1976,1582,"Bongcloud Attack"
2021.03.30,Hladas_23,1350,pedromacedo17,1344,"Bongcloud Attack"
2021.03.30,soooooooom,1665,HeinrichM,1679,"Bongcloud Attack"
2021.03.30,soooooooom,1660,Timur29,1677,"Bongcloud Attack"
2021.03.30,ognjenc,1725,iam_six,1746,"Bongcloud Attack"
2021.03.30,NihilVEVO,788,Shellback,865,"Bongcloud Attack"
2021.03.30,ognjenc,1733,iam_six,1739,"Bongcloud Attack"
2021.03.30,ognjenc,1733,iam_six,1739,"Bongcloud Attack"
2021.03.30,NihilVEVO,801,mikass666,820,"Bongcloud Attack"
2021.03.30,PapaGrucha,1228,Enok98,1268,"Bongcloud Attack"
2021.03.30,Ara004,1127,Dcruzza,1138,"Bongcloud Attack"
2021.03.30,Grandmaster_Aayush,1047,musikmage,1106,"Bongcloud Attack"
2021.03.30,NihilVEVO,807,Resul8617,915,"Bongcloud Attack"
2021.03.30,NihilVEVO,800,haraldselin,820,"Bongcloud Attack"
2021.03.30,Super_Nova_Cat,1690,natrihidroxit,1649,"Bongcloud Attack"
2021.03.30,akansukerem,981,Harmeleon,995,"Bongcloud Attack"
2021.03.30,TheBlunderMate,1523,jpcww,1892,"Bongcloud Attack"
2021.03.30,Super_Nova_Cat,1700,pilipa,1652,"Bongcloud Attack"
2021.03.30,frotis-man,1166,kajber,1178,"Bongcloud Attack"
2021.03.30,TheBlunderMate,1519,jpcww,1895,"Bongcloud Attack"
2021.03.30,Mehfil-E-Chess,1582,delinquentofchess,1766,"Bongcloud Attack"
2021.03.30,Super_Nova_Cat,1686,ALEAKIM06,1653,"Bongcloud Attack"
2021.03.30,emiralpvarol,1229,troiasatranc,1298,"Bongcloud Attack"
2021.03.30,itacernea,1707,Dr123,1632,"Bongcloud Attack"
2021.03.30,cevdetk,1449,Stas03042020,1524,"Bongcloud Attack"
2021.03.30,whateveryaar,1626,shauliba,1624,"Bongcloud Attack"
2021.03.30,frotis-man,1165,robin30svensson,1119,"Bongcloud Attack"
2021.03.30,MarkLuk,716,Nardorium,675,"Bongcloud Attack"
2021.03.30,dhxm,1160,BBspieltSchach,1155,"Bongcloud Attack"
2021.03.30,Ciawson,718,Victornaruto25737,708,"Bongcloud Attack"
2021.03.30,XET2077,1565,IlyaBezzz,1571,"Bongcloud Attack"
2021.03.30,n126r,1344,KleineMann,1363,"Bongcloud Attack"
2021.03.30,Zenmetsu,1166,mmld,1200,"Bongcloud Attack"
2021.03.30,TheFlane34,910,YusufFusuy222002,897,"Bongcloud Attack"
2021.03.30,TheFlane34,822,Vishnu31,832,"Bongcloud Attack"
2021.03.30,Shyam16,1047,Atreas52,1439,"Bongcloud Attack"
2021.03.30,Saturnokiller,763,QuitaFN,813,"Bongcloud Attack"
2021.03.30,VK6569,1243,Jordipe,976,"Bongcloud Attack"
2021.03.30,antoniomeninno,1223,UmutKB,1179,"Bongcloud Attack"
2021.03.30,Zidon11,1578,J1MB0Y,1664,"Bongcloud Attack"
2021.03.30,TheFlane34,715,esquirol,693,"Bongcloud Attack"
2021.03.30,MIRZAEFE,845,Yukselaltay53,1236,"Bongcloud Attack"
2021.03.30,arnavp103,1713,Blackscarabjosh,1320,"Bongcloud Attack"
2021.03.30,kain1613,946,Lammazz,849,"Bongcloud Attack"
2021.03.30,barleymo,1923,SantiagoGarciaRamos,1900,"Bongcloud Attack"
2021.03.30,noura11,1565,z12345zzz,1551,"Bongcloud Attack"
2021.03.30,malcagatay,1042,Burcuso,1118,"Bongcloud Attack"
2021.03.30,SealDeal,1198,PouyaShahrouei,1249,"Bongcloud Attack"
2021.03.30,whateveryaar,1638,Qahir1976,1679,"Bongcloud Attack"
2021.03.30,SealDeal,1176,CDSPARCHEGGIO,1110,"Bongcloud Attack"
2021.03.30,Mfundo_Mbewe,1781,Siphofrans,1916,"Bongcloud Attack"
2021.03.30,nunchuckssanchez,1325,Twodadz,1308,"Bongcloud Attack"
2021.03.30,NeekoNeekopata,1431,leon230965,1436,"Bongcloud Attack"
2021.03.30,AttaccoBongCloud,2054,Kiprotich,2039,"Bongcloud Attack"
2021.03.30,Arasay,1869,DzekKasparol,1860,"Bongcloud Attack"
2021.03.30,Rshow,1016,wyngless,897,"Bongcloud Attack"
2021.03.30,Energetic26,1460,Mahaveer580,1241,"Bongcloud Attack"
2021.03.30,Epok2742,1283,T1000TX,1255,"Bongcloud Attack"
2021.03.30,joseph420,1269,wishTheHelltoBeReal,1230,"Bongcloud Attack"
2021.03.30,nunchuckssanchez,1322,dros33,1313,"Bongcloud Attack"
2021.03.30,msanii,1938,Chief_Zebrudaya,1884,"Bongcloud Attack"
2021.03.30,DrChessIQ,1724,delipedrox,1789,"Bongcloud Attack"
2021.03.30,nunchuckssanchez,1310,Przemek96,1313,"Bongcloud Attack"
2021.03.30,DaniloFortunato,960,ChessThisMess,1108,"Bongcloud Attack"
2021.03.30,DaniloFortunato,956,fiatlux47,974,"Bongcloud Attack"
2021.03.30,yanno420,1303,cango32,859,"Bongcloud Attack"
2021.03.30,maily_dextre,1306,Albert3004,1178,"Bongcloud Attack"
2021.03.30,FlyingGekko,1328,pedazodeforro,1345,"Bongcloud Attack"
2021.03.30,Lost_Knowledge,1521,anka42,1564,"Bongcloud Attack"
2021.03.30,cevdetk,1470,cheebs,1443,"Bongcloud Attack"
2021.03.30,Lost_Knowledge,1541,siqueiramaster,1512,"Bongcloud Attack"
2021.03.30,DonPetunio3000,2473,Andr123321,2509,"Bongcloud Attack"
2021.03.30,Henry2708,1309,Dr4g0n4l3ixo,1242,"Bongcloud Attack"
2021.03.30,hilfigertout,1472,giegorz,1468,"Bongcloud Attack"
2021.03.30,joseph420,1276,Luk4sito,1342,"Bongcloud Attack"
2021.03.30,gmxadrez_2005,1173,tugruldd,1197,"Bongcloud Attack"
2021.03.30,chingchung,629,Pruner,768,"Bongcloud Attack"
2021.03.30,Mixmaxi,1173,zestytreasure,1193,"Bongcloud Attack"
2021.03.30,chingchung,613,Juanredman,768,"Bongcloud Attack"
2021.03.30,matias_cheva,2007,tankeroldan,1830,"Bongcloud Attack"
2021.03.30,AlieneMariage,978,Davi076,981,"Bongcloud Attack"
2021.03.30,tankeroldan,1827,matias_cheva,2010,"Bongcloud Attack"
2021.03.30,Trafalgarlaw1,992,ANGEL_QUIROGA_CAQ,906,"Bongcloud Attack"
2021.03.30,Rshow,1022,antvi,1127,"Bongcloud Attack"
2021.03.30,AlieneMariage,964,baharhakan_6161,1104,"Bongcloud Attack"
2021.03.30,Power_001,1078,ricciardo17,1134,"Bongcloud Attack"
2021.03.30,Reynal788,984,dongwale,995,"Bongcloud Attack"
2021.03.30,emirhansevim1661,1720,msragab,1747,"Bongcloud Attack"
2021.03.30,westernpanda,1003,more_alex,1098,"Bongcloud Attack"
2021.03.31,westernpanda,1010,youben2010,1104,"Bongcloud Attack"
2021.03.31,ErikDeLarge,1285,geoffsteve,1266,"Bongcloud Attack"
2021.03.31,mahmoud_alhasan,1418,ZparroW,1432,"Bongcloud Attack"
2021.03.31,wyder,1591,Godness,1607,"Bongcloud Attack"
2021.03.31,MarySajedrez1,1134,Vicky_dl,1235,"Bongcloud Attack"
2021.03.31,OliveiraNico,845,vardaansarna,788,"Bongcloud Attack"
2021.03.31,DAVIDALEKHINE1,1780,demelovasco,1785,"Bongcloud Attack"
